File accession	Assay	File assembly	Output type	Biosample term name	Biosample type	Experiment target	Biological replicate(s)	Technical replicate(s)	File download URL	Genome annotation
ENCFF350OLM	Histone ChIP-seq	GRCh38	fold change over control	B cell	primary cell	H3K4me3-human	3	3_1	https://www.encodeproject.org/files/ENCFF350OLM/@@download/ENCFF350OLM.bigWig	nan
ENCFF244JWU	Histone ChIP-seq	GRCh38	fold change over control	B cell	primary cell	H3K4me3-human	1	1_1	https://www.encodeproject.org/files/ENCFF244JWU/@@download/ENCFF244JWU.bigWig	nan
ENCFF948TIV	Histone ChIP-seq	GRCh38	fold change over control	B cell	primary cell	H3K4me3-human	2	2_1	https://www.encodeproject.org/files/ENCFF948TIV/@@download/ENCFF948TIV.bigWig	nan
ENCFF837AKS	Histone ChIP-seq	GRCh38	fold change over control	B cell	primary cell	H3K4me3-human	1, 2	1_1, 2_1	https://www.encodeproject.org/files/ENCFF837AKS/@@download/ENCFF837AKS.bigWig	nan
ENCFF851PJG	Histone ChIP-seq	GRCh38	fold change over control	B cell	primary cell	H3K4me3-human	1	1_1	https://www.encodeproject.org/files/ENCFF851PJG/@@download/ENCFF851PJG.bigWig	nan
ENCFF588PNQ	Histone ChIP-seq	GRCh38	fold change over control	B cell	primary cell	H3K4me3-human	2	2_1	https://www.encodeproject.org/files/ENCFF588PNQ/@@download/ENCFF588PNQ.bigWig	nan
ENCFF682CXH	Histone ChIP-seq	GRCh38	fold change over control	B cell	primary cell	H3K4me3-human	1, 2	1_1, 2_1	https://www.encodeproject.org/files/ENCFF682CXH/@@download/ENCFF682CXH.bigWig	nan
ENCFF175WBS	TF ChIP-seq	GRCh38	fold change over control	B cell	primary cell	CTCF-human	1	1_1	https://www.encodeproject.org/files/ENCFF175WBS/@@download/ENCFF175WBS.bigWig	nan
ENCFF418EBS	TF ChIP-seq	GRCh38	fold change over control	B cell	primary cell	CTCF-human	2	2_1	https://www.encodeproject.org/files/ENCFF418EBS/@@download/ENCFF418EBS.bigWig	nan
ENCFF035DJL	TF ChIP-seq	GRCh38	fold change over control	B cell	primary cell	CTCF-human	1, 2	1_1, 2_1	https://www.encodeproject.org/files/ENCFF035DJL/@@download/ENCFF035DJL.bigWig	nan
ENCFF781ZDY	Histone ChIP-seq	GRCh38	fold change over control	B cell	primary cell	H3K27ac-human	1, 2	1_1, 2_1	https://www.encodeproject.org/files/ENCFF781ZDY/@@download/ENCFF781ZDY.bigWig	nan
ENCFF474MNE	Histone ChIP-seq	GRCh38	fold change over control	B cell	primary cell	H3K27ac-human	1	1_1	https://www.encodeproject.org/files/ENCFF474MNE/@@download/ENCFF474MNE.bigWig	nan
ENCFF286JPM	Histone ChIP-seq	GRCh38	fold change over control	B cell	primary cell	H3K27ac-human	2	2_1	https://www.encodeproject.org/files/ENCFF286JPM/@@download/ENCFF286JPM.bigWig	nan
ENCFF917JIG	Histone ChIP-seq	GRCh38	fold change over control	B cell	primary cell	H3K4me3-human	1	1_1, 1_2	https://www.encodeproject.org/files/ENCFF917JIG/@@download/ENCFF917JIG.bigWig	nan
ENCFF089VAB	Histone ChIP-seq	GRCh38	fold change over control	B cell	primary cell	H3K27ac-human	1	1_2	https://www.encodeproject.org/files/ENCFF089VAB/@@download/ENCFF089VAB.bigWig	nan
ENCFF807GVN	Histone ChIP-seq	GRCh38	fold change over control	B cell	primary cell	H3K4me3-human	1	1_2	https://www.encodeproject.org/files/ENCFF807GVN/@@download/ENCFF807GVN.bigWig	nan
